?cls	?replCls	?consCls
<http://purl.obolibrary.org/obo/PHIPO_0000005>		
<http://purl.obolibrary.org/obo/PHIPO_0000013>		
<http://purl.obolibrary.org/obo/PHIPO_0000023>		
<http://purl.obolibrary.org/obo/PHIPO_0000025>		
<http://purl.obolibrary.org/obo/PHIPO_0000026>		
<http://purl.obolibrary.org/obo/PHIPO_0000029>		
<http://purl.obolibrary.org/obo/PHIPO_0000058>		
<http://purl.obolibrary.org/obo/PHIPO_0000060>		
<http://purl.obolibrary.org/obo/PHIPO_0000066>		
<http://purl.obolibrary.org/obo/PHIPO_0000074>		
<http://purl.obolibrary.org/obo/PHIPO_0000083>		
<http://purl.obolibrary.org/obo/PHIPO_0000084>		
<http://purl.obolibrary.org/obo/PHIPO_0000085>		
<http://purl.obolibrary.org/obo/PHIPO_0000086>		
<http://purl.obolibrary.org/obo/PHIPO_0000087>		
<http://purl.obolibrary.org/obo/PHIPO_0000088>		
<http://purl.obolibrary.org/obo/PHIPO_0000089>		
<http://purl.obolibrary.org/obo/PHIPO_0000090>		
<http://purl.obolibrary.org/obo/PHIPO_0000091>		
<http://purl.obolibrary.org/obo/PHIPO_0000092>		
<http://purl.obolibrary.org/obo/PHIPO_0000093>		
<http://purl.obolibrary.org/obo/PHIPO_0000094>		
<http://purl.obolibrary.org/obo/PHIPO_0000095>		
<http://purl.obolibrary.org/obo/PHIPO_0000112>		
<http://purl.obolibrary.org/obo/PHIPO_0000113>		
<http://purl.obolibrary.org/obo/PHIPO_0000124>		
<http://purl.obolibrary.org/obo/PHIPO_0000125>		
<http://purl.obolibrary.org/obo/PHIPO_0000165>		
<http://purl.obolibrary.org/obo/PHIPO_0000167>		
<http://purl.obolibrary.org/obo/PHIPO_0000168>		
<http://purl.obolibrary.org/obo/PHIPO_0000171>		
<http://purl.obolibrary.org/obo/PHIPO_0000172>		
<http://purl.obolibrary.org/obo/PHIPO_0000174>		
<http://purl.obolibrary.org/obo/PHIPO_0000176>		
<http://purl.obolibrary.org/obo/PHIPO_0000178>		
<http://purl.obolibrary.org/obo/PHIPO_0000180>		
<http://purl.obolibrary.org/obo/PHIPO_0000183>		
<http://purl.obolibrary.org/obo/PHIPO_0000184>		
<http://purl.obolibrary.org/obo/PHIPO_0000185>		
<http://purl.obolibrary.org/obo/PHIPO_0000187>		
<http://purl.obolibrary.org/obo/PHIPO_0000189>		
<http://purl.obolibrary.org/obo/PHIPO_0000191>		
<http://purl.obolibrary.org/obo/PHIPO_0000193>		
<http://purl.obolibrary.org/obo/PHIPO_0000195>		
<http://purl.obolibrary.org/obo/PHIPO_0000197>		
<http://purl.obolibrary.org/obo/PHIPO_0000198>		
<http://purl.obolibrary.org/obo/PHIPO_0000199>		
<http://purl.obolibrary.org/obo/PHIPO_0000201>		
<http://purl.obolibrary.org/obo/PHIPO_0000202>		
<http://purl.obolibrary.org/obo/PHIPO_0000206>		
<http://purl.obolibrary.org/obo/PHIPO_0000208>		
<http://purl.obolibrary.org/obo/PHIPO_0000209>		
<http://purl.obolibrary.org/obo/PHIPO_0000210>		
<http://purl.obolibrary.org/obo/PHIPO_0000211>		
<http://purl.obolibrary.org/obo/PHIPO_0000217>		
<http://purl.obolibrary.org/obo/PHIPO_0000218>		
<http://purl.obolibrary.org/obo/PHIPO_0000220>		
<http://purl.obolibrary.org/obo/PHIPO_0000224>		
<http://purl.obolibrary.org/obo/PHIPO_0000226>		
<http://purl.obolibrary.org/obo/PHIPO_0000227>		
<http://purl.obolibrary.org/obo/PHIPO_0000228>		
<http://purl.obolibrary.org/obo/PHIPO_0000229>		
<http://purl.obolibrary.org/obo/PHIPO_0000230>		
<http://purl.obolibrary.org/obo/PHIPO_0000231>		
<http://purl.obolibrary.org/obo/PHIPO_0000236>		
<http://purl.obolibrary.org/obo/PHIPO_0000238>		
<http://purl.obolibrary.org/obo/PHIPO_0000242>		
<http://purl.obolibrary.org/obo/PHIPO_0000243>		
<http://purl.obolibrary.org/obo/PHIPO_0000250>		
<http://purl.obolibrary.org/obo/PHIPO_0000252>		
<http://purl.obolibrary.org/obo/PHIPO_0000254>		
<http://purl.obolibrary.org/obo/PHIPO_0000255>		
<http://purl.obolibrary.org/obo/PHIPO_0000258>		
<http://purl.obolibrary.org/obo/PHIPO_0000260>		
<http://purl.obolibrary.org/obo/PHIPO_0000262>		
<http://purl.obolibrary.org/obo/PHIPO_0000264>		
<http://purl.obolibrary.org/obo/PHIPO_0000266>		
<http://purl.obolibrary.org/obo/PHIPO_0000268>		
<http://purl.obolibrary.org/obo/PHIPO_0000277>		
<http://purl.obolibrary.org/obo/PHIPO_0000281>		
<http://purl.obolibrary.org/obo/PHIPO_0000282>		
<http://purl.obolibrary.org/obo/PHIPO_0000283>		
<http://purl.obolibrary.org/obo/PHIPO_0000289>		
<http://purl.obolibrary.org/obo/PHIPO_0000290>		
<http://purl.obolibrary.org/obo/PHIPO_0000291>		
<http://purl.obolibrary.org/obo/PHIPO_0000296>		
<http://purl.obolibrary.org/obo/PHIPO_0000297>		
<http://purl.obolibrary.org/obo/PHIPO_0000298>		
<http://purl.obolibrary.org/obo/PHIPO_0000299>		
<http://purl.obolibrary.org/obo/PHIPO_0000305>		
<http://purl.obolibrary.org/obo/PHIPO_0000306>		
<http://purl.obolibrary.org/obo/PHIPO_0000307>		
<http://purl.obolibrary.org/obo/PHIPO_0000308>		
<http://purl.obolibrary.org/obo/PHIPO_0000309>		
<http://purl.obolibrary.org/obo/PHIPO_0000310>		
<http://purl.obolibrary.org/obo/PHIPO_0000311>		
<http://purl.obolibrary.org/obo/PHIPO_0000312>		
<http://purl.obolibrary.org/obo/PHIPO_0000313>		
<http://purl.obolibrary.org/obo/PHIPO_0000314>		
<http://purl.obolibrary.org/obo/PHIPO_0000315>		
<http://purl.obolibrary.org/obo/PHIPO_0000316>		
<http://purl.obolibrary.org/obo/PHIPO_0000317>		
<http://purl.obolibrary.org/obo/PHIPO_0000318>		
<http://purl.obolibrary.org/obo/PHIPO_0000319>		
<http://purl.obolibrary.org/obo/PHIPO_0000320>		
<http://purl.obolibrary.org/obo/PHIPO_0000321>		
<http://purl.obolibrary.org/obo/PHIPO_0000322>		
<http://purl.obolibrary.org/obo/PHIPO_0000323>		
<http://purl.obolibrary.org/obo/PHIPO_0000324>		
<http://purl.obolibrary.org/obo/PHIPO_0000325>		
<http://purl.obolibrary.org/obo/PHIPO_0000326>		
<http://purl.obolibrary.org/obo/PHIPO_0000336>		
<http://purl.obolibrary.org/obo/PHIPO_0000337>		
<http://purl.obolibrary.org/obo/PHIPO_0000344>		
<http://purl.obolibrary.org/obo/PHIPO_0000345>		
<http://purl.obolibrary.org/obo/PHIPO_0000346>		
<http://purl.obolibrary.org/obo/PHIPO_0000348>		
<http://purl.obolibrary.org/obo/PHIPO_0000351>		
<http://purl.obolibrary.org/obo/PHIPO_0000353>		
<http://purl.obolibrary.org/obo/PHIPO_0000356>		
<http://purl.obolibrary.org/obo/PHIPO_0000358>		
<http://purl.obolibrary.org/obo/PHIPO_0000370>		
<http://purl.obolibrary.org/obo/PHIPO_0000417>		
<http://purl.obolibrary.org/obo/PHIPO_0000425>		
<http://purl.obolibrary.org/obo/PHIPO_0000426>		
<http://purl.obolibrary.org/obo/PHIPO_0000427>		
<http://purl.obolibrary.org/obo/PHIPO_0000428>		
<http://purl.obolibrary.org/obo/PHIPO_0000429>		
<http://purl.obolibrary.org/obo/PHIPO_0000470>		
<http://purl.obolibrary.org/obo/PHIPO_0000483>		
<http://purl.obolibrary.org/obo/PHIPO_0000484>		
<http://purl.obolibrary.org/obo/PHIPO_0000501>		
<http://purl.obolibrary.org/obo/PHIPO_0000502>		
<http://purl.obolibrary.org/obo/PHIPO_0000506>		
<http://purl.obolibrary.org/obo/PHIPO_0000507>		
<http://purl.obolibrary.org/obo/PHIPO_0000511>		
<http://purl.obolibrary.org/obo/PHIPO_0000987>		
<http://purl.obolibrary.org/obo/PHIPO_0000988>		
<http://purl.obolibrary.org/obo/PHIPO_0000990>		
<http://purl.obolibrary.org/obo/PHIPO_0000993>		
<http://purl.obolibrary.org/obo/PHIPO_0000994>		
<http://purl.obolibrary.org/obo/PHIPO_0001012>		
<http://purl.obolibrary.org/obo/PHIPO_0001013>		
<http://purl.obolibrary.org/obo/PHIPO_0001016>		
<http://purl.obolibrary.org/obo/PHIPO_0001040>		
<http://purl.obolibrary.org/obo/PHIPO_0001041>		
<http://purl.obolibrary.org/obo/PHIPO_0001042>		
<http://purl.obolibrary.org/obo/PHIPO_0001044>		
<http://purl.obolibrary.org/obo/PHIPO_0001048>		
<http://purl.obolibrary.org/obo/PHIPO_0001071>		
<http://purl.obolibrary.org/obo/PHIPO_0001072>		
<http://purl.obolibrary.org/obo/PHIPO_0001079>		
<http://purl.obolibrary.org/obo/PHIPO_0001099>		
<http://purl.obolibrary.org/obo/PHIPO_0001108>		
<http://purl.obolibrary.org/obo/PHIPO_0001112>		
<http://purl.obolibrary.org/obo/PHIPO_0001157>		
